"","wgcna_module_name","gene","annotation"
"11671","brown","LINC01179","Synaptic Membrane"
"11672","brown","BEAN1","Synaptic Membrane"
"11673","brown","RBM24","Synaptic Membrane"
"11674","brown","LINC01891","Synaptic Membrane"
"11675","brown","RRP1","Synaptic Membrane"
"11676","brown","IGFL2","Synaptic Membrane"
"11677","brown","IDH3B","Synaptic Membrane"
"11678","brown","PODNL1","Synaptic Membrane"
"11679","brown","GJA3","Synaptic Membrane"
"11680","brown","ATP2C2","Synaptic Membrane"
"11681","brown","ARL8A","Synaptic Membrane"
"11682","brown","CPLANE2","Synaptic Membrane"
"11683","brown","TSG1","Synaptic Membrane"
"11684","brown","PGAM5","Synaptic Membrane"
"11685","brown","SH3BGRL2","Synaptic Membrane"
"11686","brown","RIMS3","Synaptic Membrane"
"11687","brown","C2orf73","Synaptic Membrane"
"11688","brown","P4HA2-AS1","Synaptic Membrane"
"11689","brown","APBA1","Synaptic Membrane"
"11690","brown","SEC62","Synaptic Membrane"
"11691","brown","LOC101928902","Synaptic Membrane"
"11692","brown","LINC01612","Synaptic Membrane"
"11693","brown","PDE1A","Synaptic Membrane"
"11694","brown","GCHFR","Synaptic Membrane"
"11695","brown","PSEN2","Synaptic Membrane"
"11696","brown","PCDH9","Synaptic Membrane"
"11697","brown","ZNF576","Synaptic Membrane"
"11698","brown","NPFFR1","Synaptic Membrane"
"11699","brown","UBE2O","Synaptic Membrane"
"11700","brown","ZBTB46","Synaptic Membrane"
"11701","brown","HOXC13","Synaptic Membrane"
"11702","brown","OR9A2","Synaptic Membrane"
"11703","brown","RAVER2","Synaptic Membrane"
"11704","brown","ACAT1","Synaptic Membrane"
"11705","brown","LAMP5","Synaptic Membrane"
"11706","brown","GDNF-AS1","Synaptic Membrane"
"11707","brown","LOC100505851","Synaptic Membrane"
"11708","brown","SIPA1L3","Synaptic Membrane"
"11709","brown","ZBTB7C","Synaptic Membrane"
"11710","brown","RPS6KL1","Synaptic Membrane"
"11711","brown","SFI1","Synaptic Membrane"
"11712","brown","LOC101927690","Synaptic Membrane"
"11713","brown","LIX1","Synaptic Membrane"
"11714","brown","MRPS26","Synaptic Membrane"
"11715","brown","CDS1","Synaptic Membrane"
"11716","brown","ROBO3","Synaptic Membrane"
"11717","brown","LINC01289","Synaptic Membrane"
"11718","brown","SHISAL1","Synaptic Membrane"
"11719","brown","FOXG1","Synaptic Membrane"
"11720","brown","LOC105371998","Synaptic Membrane"
"11721","brown","GOLT1A","Synaptic Membrane"
"11722","brown","TATDN2","Synaptic Membrane"
"11723","brown","VN1R1","Synaptic Membrane"
"11724","brown","LINC00689","Synaptic Membrane"
"11725","brown","LOC102724301","Synaptic Membrane"
"11726","brown","SIX3","Synaptic Membrane"
"11727","brown","TCIM","Synaptic Membrane"
"11728","brown","RAD21L1","Synaptic Membrane"
"11729","brown","LOC339862","Synaptic Membrane"
"11730","brown","TNFAIP1","Synaptic Membrane"
"11731","brown","THOC3","Synaptic Membrane"
"11732","brown","EFS","Synaptic Membrane"
"11733","brown","GLP1R","Synaptic Membrane"
"11734","brown","GRK6","Synaptic Membrane"
"11735","brown","URAD","Synaptic Membrane"
"11736","brown","RPS6KA2","Synaptic Membrane"
"11737","brown","AVP","Synaptic Membrane"
"11738","brown","SNU13","Synaptic Membrane"
"11739","brown","RSU1P2","Synaptic Membrane"
"11740","brown","GFER","Synaptic Membrane"
"11741","brown","PTPRN2","Synaptic Membrane"
"11742","brown","SNTB2","Synaptic Membrane"
"11743","brown","DNAJC15","Synaptic Membrane"
"11744","brown","PDZD11","Synaptic Membrane"
"11745","brown","EWSAT1","Synaptic Membrane"
"11746","brown","THSD4-AS1","Synaptic Membrane"
"11747","brown","LOC554206","Synaptic Membrane"
"11748","brown","TMEM186","Synaptic Membrane"
"11749","brown","LOC107985355","Synaptic Membrane"
"11750","brown","ADRA1A","Synaptic Membrane"
"11751","brown","EIPR1","Synaptic Membrane"
"11752","brown","HECW1-IT1","Synaptic Membrane"
"11753","brown","ANGPTL5","Synaptic Membrane"
"11754","brown","TMEM269","Synaptic Membrane"
"11755","brown","ZNF30-AS1","Synaptic Membrane"
"11756","brown","NALCN","Synaptic Membrane"
"11757","brown","PTPRA","Synaptic Membrane"
"11758","brown","MRPL40","Synaptic Membrane"
"11759","brown","B9D2","Synaptic Membrane"
"11760","brown","NUP50-DT","Synaptic Membrane"
"11761","brown","LOC100506422","Synaptic Membrane"
"11762","brown","TEX2","Synaptic Membrane"
"11763","brown","ANKRD20A4-ANKRD20A20P","Synaptic Membrane"
"11764","brown","THEGL","Synaptic Membrane"
"11765","brown","ST6GALNAC2","Synaptic Membrane"
"11766","brown","AMN1","Synaptic Membrane"
"11767","brown","FLT4","Synaptic Membrane"
"11768","brown","LRRC72","Synaptic Membrane"
"11769","brown","GRM7-AS3","Synaptic Membrane"
"11770","brown","FER1L5","Synaptic Membrane"
"11771","brown","IQCC","Synaptic Membrane"
"11772","brown","P4HA2","Synaptic Membrane"
"11773","brown","MIXL1","Synaptic Membrane"
"11774","brown","TMTC1","Synaptic Membrane"
"11775","brown","LINC02022","Synaptic Membrane"
"11776","brown","EIF3J-DT","Synaptic Membrane"
"11777","brown","THYN1","Synaptic Membrane"
"11778","brown","LOC101929319","Synaptic Membrane"
"11779","brown","PWRN1","Synaptic Membrane"
"11780","brown","STARD6","Synaptic Membrane"
"11781","brown","DNAAF1","Synaptic Membrane"
"11782","brown","CASC16","Synaptic Membrane"
"11783","brown","GAS1RR","Synaptic Membrane"
"11784","brown","LOC101928307","Synaptic Membrane"
"11785","brown","FUNDC1","Synaptic Membrane"
"11786","brown","IFT27","Synaptic Membrane"
"11787","brown","LUZP6","Synaptic Membrane"
"11788","brown","LRFN4","Synaptic Membrane"
"11789","brown","PCAT19","Synaptic Membrane"
"11790","brown","FRMD6-AS1","Synaptic Membrane"
"11791","brown","FIBP","Synaptic Membrane"
"11792","brown","LINC00864","Synaptic Membrane"
"11793","brown","LINC01744","Synaptic Membrane"
"11794","brown","LOC101929577","Synaptic Membrane"
"11795","brown","TMPRSS11F","Synaptic Membrane"
"11796","brown","ZNF497","Synaptic Membrane"
"11797","brown","LINC02029","Synaptic Membrane"
"11798","brown","CENPX","Synaptic Membrane"
"11799","brown","PCDH8","Synaptic Membrane"
"11800","brown","LINC01237","Synaptic Membrane"
"11801","brown","LINC01114","Synaptic Membrane"
"11802","brown","LOC100270804","Synaptic Membrane"
"11803","brown","LRRC1","Synaptic Membrane"
"11804","brown","ZNF853","Synaptic Membrane"
"11805","brown","GALNT14","Synaptic Membrane"
"11806","brown","CDH3","Synaptic Membrane"
"11807","brown","TSC2","Synaptic Membrane"
"11808","brown","NDUFAF1","Synaptic Membrane"
"11809","brown","TSTD1","Synaptic Membrane"
"11810","brown","SLC22A13","Synaptic Membrane"
"11811","brown","ZNF676","Synaptic Membrane"
"11812","brown","IFNW1","Synaptic Membrane"
"11813","brown","GPR88","Synaptic Membrane"
"11814","brown","EPM2A","Synaptic Membrane"
"11815","brown","OTOR","Synaptic Membrane"
"11816","brown","SLC35G2","Synaptic Membrane"
"11817","brown","LDLRAD2","Synaptic Membrane"
"11818","brown","ZNF561-AS1","Synaptic Membrane"
"11819","brown","LOC101927691","Synaptic Membrane"
"11820","brown","SNHG27","Synaptic Membrane"
"11821","brown","NPTX2","Synaptic Membrane"
"11822","brown","MCAM","Synaptic Membrane"
"11823","brown","PPOX","Synaptic Membrane"
"11824","brown","ERICH6B","Synaptic Membrane"
"11825","brown","C16orf71","Synaptic Membrane"
"11826","brown","ACOX1","Synaptic Membrane"
"11827","brown","RARRES1","Synaptic Membrane"
"11828","brown","TNNI3","Synaptic Membrane"
"11829","brown","LEF1-AS1","Synaptic Membrane"
"11830","brown","TRAF3","Synaptic Membrane"
"11831","brown","BASP1P1","Synaptic Membrane"
"11832","brown","ZBTB20","Synaptic Membrane"
"11833","brown","GOLGA2","Synaptic Membrane"
"11834","brown","SNHG14","Synaptic Membrane"
"11835","brown","TJP1","Synaptic Membrane"
"11836","brown","LINC01879","Synaptic Membrane"
"11837","brown","LINC00588","Synaptic Membrane"
"11838","brown","BTLA","Synaptic Membrane"
"11839","brown","LOC91548","Synaptic Membrane"
"11840","brown","HHLA1","Synaptic Membrane"
"11841","brown","KIAA1324","Synaptic Membrane"
"11842","brown","ACKR3","Synaptic Membrane"
"11843","brown","ERVMER34-1","Synaptic Membrane"
"11844","brown","ZAR1","Synaptic Membrane"
"11845","brown","LECT2","Synaptic Membrane"
"11846","brown","LINC01962","Synaptic Membrane"
"11847","brown","LOC101928135","Synaptic Membrane"
"11848","brown","MCFD2","Synaptic Membrane"
"11849","brown","LINC02003","Synaptic Membrane"
"11850","brown","LOC100130238","Synaptic Membrane"
"11851","brown","ARNT2","Synaptic Membrane"
"11852","brown","C9orf135","Synaptic Membrane"
"11853","brown","LINC01618","Synaptic Membrane"
"11854","brown","TMEM132C","Synaptic Membrane"
"11855","brown","PFDN1","Synaptic Membrane"
"11856","brown","NKIRAS1","Synaptic Membrane"
"11857","brown","LOC550113","Synaptic Membrane"
"11858","brown","GPC6-AS1","Synaptic Membrane"
"11859","brown","LOC105374960","Synaptic Membrane"
"11860","brown","SEPT14","Synaptic Membrane"
"11861","brown","CYP21A1P","Synaptic Membrane"
"11862","brown","MRPL57","Synaptic Membrane"
"11863","brown","MIP","Synaptic Membrane"
"11864","brown","LOC100134317","Synaptic Membrane"
"11865","brown","ZCCHC17","Synaptic Membrane"
"11866","brown","CNPY2","Synaptic Membrane"
"11867","brown","LOC105378052","Synaptic Membrane"
"11868","brown","CYYR1","Synaptic Membrane"
"11869","brown","TMEM189-UBE2V1","Synaptic Membrane"
"11870","brown","TTC21A","Synaptic Membrane"
"11871","brown","PRH1-TAS2R14","Synaptic Membrane"
"11872","brown","GNG14","Synaptic Membrane"
"11873","brown","KCNK9","Synaptic Membrane"
"11874","brown","LOC101928266","Synaptic Membrane"
"11875","brown","SLCO2A1","Synaptic Membrane"
"11876","brown","ITGB1BP1","Synaptic Membrane"
"11877","brown","CES1P1","Synaptic Membrane"
"11878","brown","SMKR1","Synaptic Membrane"
"11879","brown","LUZP2","Synaptic Membrane"
"11880","brown","TKT","Synaptic Membrane"
"11881","brown","BCL2L15","Synaptic Membrane"
"11882","brown","MCOLN3","Synaptic Membrane"
"11883","brown","C12orf43","Synaptic Membrane"
"11884","brown","GPR61","Synaptic Membrane"
"11885","brown","SATB1","Synaptic Membrane"
"11886","brown","CYP2E1","Synaptic Membrane"
"11887","brown","SAMD12-AS1","Synaptic Membrane"
"11888","brown","C9orf170","Synaptic Membrane"
"11889","brown","ASTN1","Synaptic Membrane"
"11890","brown","OR2W3","Synaptic Membrane"
"11891","brown","B3GLCT","Synaptic Membrane"
"11892","brown","ZNF732","Synaptic Membrane"
"11893","brown","PKD1L2","Synaptic Membrane"
"11894","brown","RHBG","Synaptic Membrane"
"11895","brown","ENOPH1","Synaptic Membrane"
"11896","brown","KLRG1","Synaptic Membrane"
"11897","brown","UBE2B","Synaptic Membrane"
"11898","brown","LOC283683","Synaptic Membrane"
"11899","brown","ELOVL2-AS1","Synaptic Membrane"
"11900","brown","LINC01505","Synaptic Membrane"
"11901","brown","N4BP3","Synaptic Membrane"
"11902","brown","CDS2","Synaptic Membrane"
"11903","brown","EMC4","Synaptic Membrane"
"11904","brown","ORMDL3","Synaptic Membrane"
"11905","brown","MC3R","Synaptic Membrane"
"11906","brown","RIMS2","Synaptic Membrane"
"11907","brown","SOX2","Synaptic Membrane"
"11908","brown","PYDC5","Synaptic Membrane"
"11909","brown","LOC102724719","Synaptic Membrane"
"11910","brown","LIN37","Synaptic Membrane"
"11911","brown","LINC01874","Synaptic Membrane"
"11912","brown","MVK","Synaptic Membrane"
"11913","brown","SPRED3","Synaptic Membrane"
"11914","brown","GCM2","Synaptic Membrane"
"11915","brown","PITPNA-AS1","Synaptic Membrane"
"11916","brown","CCNJL","Synaptic Membrane"
"11917","brown","HERC2P11","Synaptic Membrane"
"11918","brown","ACTN3","Synaptic Membrane"
"11919","brown","STRCP1","Synaptic Membrane"
"11920","brown","MYLK-AS2","Synaptic Membrane"
"11921","brown","PAX8-AS1","Synaptic Membrane"
"11922","brown","UBE2V1","Synaptic Membrane"
"11923","brown","CFAP36","Synaptic Membrane"
"11924","brown","LINC01389","Synaptic Membrane"
"11925","brown","LOC105369486","Synaptic Membrane"
"11926","brown","LINC01343","Synaptic Membrane"
"11927","brown","CDH5","Synaptic Membrane"
"11928","brown","AIPL1","Synaptic Membrane"
"11929","brown","CDYL2","Synaptic Membrane"
"11930","brown","TEX26-AS1","Synaptic Membrane"
"11931","brown","ARHGEF34P","Synaptic Membrane"
"11932","brown","LINC00407","Synaptic Membrane"
"11933","brown","LIN28B-AS1","Synaptic Membrane"
"11934","brown","GOLGA7","Synaptic Membrane"
"11935","brown","LOC100128770","Synaptic Membrane"
"11936","brown","TMEM256-PLSCR3","Synaptic Membrane"
"11937","brown","LINC02526","Synaptic Membrane"
"11938","brown","NPSR1","Synaptic Membrane"
"11939","brown","LINC02396","Synaptic Membrane"
"11940","brown","PCP4","Synaptic Membrane"
"11941","brown","ZNF890P","Synaptic Membrane"
"11942","brown","ROCK1P1","Synaptic Membrane"
"11943","brown","BRF1","Synaptic Membrane"
"11944","brown","LRRC37A11P","Synaptic Membrane"
"11945","brown","OR13C2","Synaptic Membrane"
"11946","brown","OR51E1","Synaptic Membrane"
"11947","brown","LOC101929633","Synaptic Membrane"
"11948","brown","LOC103611081","Synaptic Membrane"
"11949","brown","LINC00161","Synaptic Membrane"
"11950","brown","DUSP21","Synaptic Membrane"
"11951","brown","RPP25","Synaptic Membrane"
"11952","brown","CHAC1","Synaptic Membrane"
"11953","brown","OCM","Synaptic Membrane"
"11954","brown","TOMM40L","Synaptic Membrane"
"11955","brown","LOC102725072","Synaptic Membrane"
"11956","brown","CYB5A","Synaptic Membrane"
"11957","brown","ZC3H7B","Synaptic Membrane"
"11958","brown","LINC01501","Synaptic Membrane"
"11959","brown","ZHX2","Synaptic Membrane"
"11960","brown","RBM20","Synaptic Membrane"
"11961","brown","GJD3","Synaptic Membrane"
"11962","brown","TUBB6","Synaptic Membrane"
"11963","brown","PRIMA1","Synaptic Membrane"
"11964","brown","MDH2","Synaptic Membrane"
"11965","brown","ABLIM1","Synaptic Membrane"
"11966","brown","FBXW12","Synaptic Membrane"
"11967","brown","ZC3H12B","Synaptic Membrane"
"11968","brown","TCEAL4","Synaptic Membrane"
"11969","brown","FAM86C2P","Synaptic Membrane"
"11970","brown","METTL24","Synaptic Membrane"
"11971","brown","COL26A1","Synaptic Membrane"
"11972","brown","MAFA-AS1","Synaptic Membrane"
"11973","brown","SORCS2","Synaptic Membrane"
"11974","brown","RLN3","Synaptic Membrane"
"11975","brown","LOC101927793","Synaptic Membrane"
"11976","brown","LRRC71","Synaptic Membrane"
"11977","brown","TRAK2","Synaptic Membrane"
"11978","brown","LINC01069","Synaptic Membrane"
"11979","brown","COL12A1","Synaptic Membrane"
"11980","brown","MYO5B","Synaptic Membrane"
"11981","brown","LOC105447645","Synaptic Membrane"
"11982","brown","TNN","Synaptic Membrane"
"11983","brown","TEX43","Synaptic Membrane"
"11984","brown","OR2H1","Synaptic Membrane"
"11985","brown","NKAIN2","Synaptic Membrane"
"11986","brown","LOC101927374","Synaptic Membrane"
"11987","brown","PDLIM1","Synaptic Membrane"
"11988","brown","PBX4","Synaptic Membrane"
"11989","brown","EMC7","Synaptic Membrane"
"11990","brown","VARS2","Synaptic Membrane"
"11991","brown","MINDY4B","Synaptic Membrane"
"11992","brown","NDUFV2","Synaptic Membrane"
"11993","brown","NFKBIL1","Synaptic Membrane"
"11994","brown","NANOS2","Synaptic Membrane"
"11995","brown","FAHD2A","Synaptic Membrane"
"11996","brown","ADCY9","Synaptic Membrane"
"11997","brown","ZDHHC16","Synaptic Membrane"
"11998","brown","PSG3","Synaptic Membrane"
"11999","brown","SLC16A4","Synaptic Membrane"
"12000","brown","PDP2","Synaptic Membrane"
"12001","brown","F2","Synaptic Membrane"
"12002","brown","CASC10","Synaptic Membrane"
"12003","brown","LINC01535","Synaptic Membrane"
"12004","brown","LINC01159","Synaptic Membrane"
"12005","brown","BTC","Synaptic Membrane"
"12006","brown","FNBP1","Synaptic Membrane"
"12007","brown","TM4SF18","Synaptic Membrane"
"12008","brown","MIR202HG","Synaptic Membrane"
"12009","brown","SLC2A10","Synaptic Membrane"
"12010","brown","CEL","Synaptic Membrane"
"12011","brown","POU2F3","Synaptic Membrane"
"12012","brown","SSTR1","Synaptic Membrane"
"12013","brown","LINC00517","Synaptic Membrane"
"12014","brown","PCSK2","Synaptic Membrane"
"12015","brown","LINC01749","Synaptic Membrane"
"12016","brown","LYPLA2","Synaptic Membrane"
"12017","brown","FLNB-AS1","Synaptic Membrane"
"12018","brown","KLHDC8B","Synaptic Membrane"
"12019","brown","NUTM2F","Synaptic Membrane"
"12020","brown","NDUFA6","Synaptic Membrane"
"12021","brown","BEX4","Synaptic Membrane"
"12022","brown","CCDC74A","Synaptic Membrane"
"12023","brown","KBTBD11","Synaptic Membrane"
"12024","brown","CYP7B1","Synaptic Membrane"
"12025","brown","C2orf71","Synaptic Membrane"
"12026","brown","LOC100506125","Synaptic Membrane"
"12027","brown","ZNF692","Synaptic Membrane"
"12028","brown","PPP5D1","Synaptic Membrane"
"12029","brown","GRM1","Synaptic Membrane"
"12030","brown","LINC02558","Synaptic Membrane"
"12031","brown","GRM3","Synaptic Membrane"
"12032","brown","KIAA1257","Synaptic Membrane"
"12033","brown","BOP1","Synaptic Membrane"
"12034","brown","KCNE1","Synaptic Membrane"
"12035","brown","C9orf139","Synaptic Membrane"
"12036","brown","GFRA2","Synaptic Membrane"
"12037","brown","ABCA10","Synaptic Membrane"
"12038","brown","TGFB2-AS1","Synaptic Membrane"
"12039","brown","IL31RA","Synaptic Membrane"
"12040","brown","MIA","Synaptic Membrane"
"12041","brown","SIX3-AS1","Synaptic Membrane"
"12042","brown","SRRM5","Synaptic Membrane"
"12043","brown","LINC02027","Synaptic Membrane"
"12044","brown","SPINK2","Synaptic Membrane"
"12045","brown","GIPR","Synaptic Membrane"
"12046","brown","SMARCD3","Synaptic Membrane"
"12047","brown","MANCR","Synaptic Membrane"
"12048","brown","FGF18","Synaptic Membrane"
"12049","brown","CALB1","Synaptic Membrane"
"12050","brown","CHL1-AS2","Synaptic Membrane"
"12051","brown","BRF2","Synaptic Membrane"
"12052","brown","IFFO2","Synaptic Membrane"
"12053","brown","MIR9-3HG","Synaptic Membrane"
"12054","brown","LINC02299","Synaptic Membrane"
"12055","brown","CDC42BPB","Synaptic Membrane"
"12056","brown","LINC02428","Synaptic Membrane"
"12057","brown","MSANTD1","Synaptic Membrane"
"12058","brown","MZT1","Synaptic Membrane"
"12059","brown","ZNF653","Synaptic Membrane"
"12060","brown","LINC02318","Synaptic Membrane"
"12061","brown","CNGB1","Synaptic Membrane"
"12062","brown","CPNE4","Synaptic Membrane"
"12063","brown","LINC01003","Synaptic Membrane"
"12064","brown","DQX1","Synaptic Membrane"
"12065","brown","LINC01586","Synaptic Membrane"
"12066","brown","TASP1","Synaptic Membrane"
"12067","brown","NPY1R","Synaptic Membrane"
"12068","brown","POMGNT1","Synaptic Membrane"
"12069","brown","MEGF6","Synaptic Membrane"
"12070","brown","IRF4","Synaptic Membrane"
"12071","brown","DISC1FP1","Synaptic Membrane"
"12072","brown","MADD","Synaptic Membrane"
"12073","brown","LINC00374","Synaptic Membrane"
"12074","brown","OR6B2","Synaptic Membrane"
"12075","brown","FAM234B","Synaptic Membrane"
"12076","brown","SLC25A27","Synaptic Membrane"
"12077","brown","TMEM47","Synaptic Membrane"
"12078","brown","OIT3","Synaptic Membrane"
"12079","brown","PLXNB1","Synaptic Membrane"
"12080","brown","NAT8","Synaptic Membrane"
"12081","brown","NR2E3","Synaptic Membrane"
"12082","brown","COLGALT2","Synaptic Membrane"
"12083","brown","MIR670HG","Synaptic Membrane"
"12084","brown","ENDOV","Synaptic Membrane"
"12085","brown","COA3","Synaptic Membrane"
"12086","brown","TMEM132E","Synaptic Membrane"
